bensonsaulo,429486290526941184
begansley21,495822813438025728
wildpolitics,435307465614180352
skarlet_rainbow,429290349027024896
_pstewart,428456583870164992
sartorialblog,464786149278752768
nrc1970,484493715260465153
denisetwigger,422890224356573184
tonyad225,456259537029173248
spiritditch_,460976972437684224
drquinn_,420901619845177344
greenpeaceaustp,429409869662154753
edyrevy,425879144568979456
snlsharkarmy,456776266600169472
chris_bannerman,432750206371651584
_justiceforall_,429494319452389377
christiemaree,427212424953860096
sharkstewards,429320428503318528
wilsonzambran13,510209372786819072
diveplanit,429794649470173186
bb4buzz,428380388444995584
cincakats,453497847397109760
shaun_cross85,427596675973386240
lizibrown,419318180897910785
mital_desai,461108500068708352
michellemacewan,429715107417845760
drquinn_,428156369032601600
kroachness,444882899238944768
amylouise19_,433920304680009729
shanebazzi,453022819618533376
drquinn_,425431999981973504
franno_13,461983704005373952
alexsimon7,427243297372139520
michaelbjorklun,427305454872846336
scriptave,434983531933347840
divefinatic,427240558151884800
imogenebsworth,434958411755577347
radhabharadwaj,428383897533939712
washumom,429473086887309312
marinebrit,429319364932689920
s22syd,510013460155858944
kunjirravikiran,461380660318330880
kontikifilm,446042911671865344
rainbowfishlee,428767594737573889
themoceanvibe,453481753299017728
laurenrisbey,436118640522301440
echatepalla,430438253217337344
drquinn_,425238768371503105
annnnemariechen,432625923540926465
daveymanmcg,427409286298624000
brandex,429479395141509120
pgtnetusx,464304425218355200
burnnwo,422949868630331393
drquinn_,425432337703112704
oceanjane13,434139978885783552
keithyboy25,429572509584080896
sharktime2012,441202817437794304
katemsavage,432307601531887616
singergirlkat,427145727177793536
lovebobbins,459595166807228416
eldonnn,429498774809882625
dogned,452076980708462592
drquinn_,428896039924277248
themoceanvibe,439793497869008896
jadefoxe,419462612779556864
johnnierogers,436770115682459648
pureblindingc,432665808787886080
seashepherdsal,478542962545020928
minaandmaya,459202487900438528
vickyvolvo,433894512516005888
rickhm,427411365838348289
radiodeadon,435701663941541888
euanritchie1,426209852885450752
booksrlife26,431690176621215744
lamnidaeblue,439129429105983488
oceanfinatic,505693812102942721
sharkyjillian,429289292339630081
laney_karen,461399299746963456
oceanwarrior,431694592199499777
hairbyjulia1,430849029799292929
jaystill4,480847460781158400
johnlundin,490406370928517120
chris_bannerman,429517611852759040
biscuitdigital,428455572690575361
forestmatth79,459531343957729281
thatguyj713,464316712134139904
orcaavengers,431743652428521472
amandasteeles,419363431695675393
sentient_org,427724566115258369
umayayan,516988039550484480
petrafranssen1,526313774446559232
savethedolphin1,427401225160896512
jaxecology,429492508960497664
spaz16,476679077709873152
bluesharlie,427231906317344769
stephsotohay,433298646755332096
thorarinsdottir,431055180386168832
suttersfc,475891571989032960
winematters,418670539238961152
lynnmaclaren,450150847087783936
kevinolemon2,429432138379698176
finsandfluke,528290447039295488
mikedrobinson88,429066796054769666
sarasotamermaid,494241747254247425
tikibgood,456546247772368896
tskilove,458862932533583872
edyrevy,429720662396395520
historylab_tom,451342998777761792
grey_yfi,455992842457206784
jfrancis13629,476362432449744896
sharkyjillian,429598311059054592
shark_toothday,460531932330483712
